store_token,transaction_id,receipt_token,transaction_time,amount,user_role
58fd0d3e-a590-4090-8104-363aeac003db,16f91033-2922-47e7-80ee-cea5c4cae4dc,YYW38,20260604T112739.000,101.69,Seller
0b718938-3ecc-4919-81de-e58ea054e10b,683114e3-ce2c-4d18-91ff-9ddc06a00bf0,0EVKAY96,20260604T135608.000,178.1,Seller
58f566e3-835f-42ea-ae7e-8315bc1c4bfd,6d4eb962-3649-4ac7-ad7d-de722501fc36,CTQOOWX,20260604T083015.000,77.43,Seller
ed1d2176-81d1-4f7f-8120-239866b57119,5d6b1573-5053-4be1-8cb8-5e2ca553cf69,AAVALOQW7TR4,20260604T195629.000,286.34,Cashier
ce406b6e-efe3-4d98-87ac-00ccee88f463,ebf95905-5cef-4aa7-9a09-bbd73be41f7d,4M1IZ3H,20260604T111536.000,130.16,Cashier
3fa2e9b8-f282-4d09-9b66-994c4effe132,6705b834-e39d-41f4-9bdc-85b473598e7d,QTKPDXMIKTZA,20260604T185810.000,77.0,Trainee
9b97cd51-786f-4f11-b59d-8628e7c09d3a,6b83f536-555f-400a-9a44-1ba0a31f6a30,S9BP72P5Y,20260604T191542.000,91.85,Trainee
809d7eb3-66cd-4589-a447-22c493d955a5,80125b2f-a8eb-42f6-bf1d-da62c1aaf1e2,1K3EUQPUCK,20260604T150039.000,177.03,Seller
7ae13118-81bb-4ac1-afa8-fcc3b9c96e0a,e7d4f3e3-9454-481c-9f84-f657c8199cfd,98NH67STFE,20260604T185142.000,218.56,Manager
74752c03-8ac5-44d6-bfae-82bb7056304d,47eb90bf-9ab1-483d-a558-7372e882b184,D6Z8CHFAM13,20260604T133739.000,59.7,Seller
619de4ec-97bf-4f7a-a2db-823de12827b3,ad46b4ff-b7ec-4e39-8207-e6aa02199378,7SEM56OFC,20260604T200834.000,282.75,Trainee
809d7eb3-66cd-4589-a447-22c493d955a5,5485ac57-0291-4511-a859-67d79fe43d74,Y8KVQ2,20260604T153925.000,201.37,Manager
54697b19-da4f-49e7-b931-e74fbee8c0da,ee996ab0-ab48-4e29-bffe-0628e839dadc,QXTKAY628,20260604T200036.000,109.33,Seller
809d7eb3-66cd-4589-a447-22c493d955a5,1e063dab-072a-4fd8-b536-05a7aed054c6,VS9MTB7Y4QJ,20260604T145216.000,178.95,Trainee
9b97cd51-786f-4f11-b59d-8628e7c09d3a,d6496565-5c2d-4948-b8b7-8789a4d4158c,9G4AMYDU1Y,20260604T105412.000,224.5,Seller
7ae13118-81bb-4ac1-afa8-fcc3b9c96e0a,318d7207-d31c-495d-9067-931da06c43c2,6YPR8PY,20260604T161942.000,42.44,Seller
15f7f26c-bcfe-4a0f-9bab-8238f1b7b4df,a99889fd-73cd-47da-bf13-325e8cf87356,09GWJZ,20260604T163454.000,86.19,Seller
0c64347f-7789-4cd5-8349-0e099a24b07d,c8662099-9635-4b21-bb47-3be7e81bb479,FYAB0WLZ,20260604T090934.000,185.67,Seller
58fd0d3e-a590-4090-8104-363aeac003db,ac4b896a-7daa-4b5a-9812-cd214da5d917,HVZH46L8NUEI,20260604T205653.000,184.15,Seller
ed1d2176-81d1-4f7f-8120-239866b57119,2d8b72d9-863b-4e46-b59b-8b706fbe88f4,3M3P5YLE,20260604T095247.000,201.73,Cashier
0c64347f-7789-4cd5-8349-0e099a24b07d,a32a5db0-edc1-4189-b07d-eb8892e626b8,9I3ZT,20260604T175724.000,215.48,Trainee
7ae13118-81bb-4ac1-afa8-fcc3b9c96e0a,3dfd9184-05a9-4392-a70d-104a3efe6ffc,473WNW,20260604T202254.000,196.35,Seller
ed1d2176-81d1-4f7f-8120-239866b57119,5852af56-022f-4a0a-8c30-497c4cbe4cb5,FTU2JKIYACG,20260604T183944.000,241.89,Manager
25a8e238-9418-45ad-91be-696b1680f99c,7c140759-b4b1-4aa6-88c7-64103e475bcd,SDEK758F,20260604T131450.000,123.37,Cashier
25a8e238-9418-45ad-91be-696b1680f99c,f24f5a24-4f15-423d-a4a4-85a44a76bb88,VJ94M1,20260604T131123.000,196.9,Trainee
0b718938-3ecc-4919-81de-e58ea054e10b,5030c3d1-abd6-4d0d-9deb-8b21c7ef3d6a,YJG4P2QPE7VU,20260604T212420.000,298.09,Seller
809d7eb3-66cd-4589-a447-22c493d955a5,52516d0c-e58d-4261-9529-deab918b4c18,WC4GRG,20260604T215139.000,170.97,Seller
25a8e238-9418-45ad-91be-696b1680f99c,5c0c4c8c-cc92-4b5c-86db-2106954418b0,FGTU87,20260604T084806.000,163.69,Cashier
619de4ec-97bf-4f7a-a2db-823de12827b3,1ba307ab-2832-42c8-a66b-ada60fc79be2,78QR6VF,20260604T152710.000,22.61,Manager
ed1d2176-81d1-4f7f-8120-239866b57119,699b80ca-f668-43ed-9935-2c85fba8e786,42ACA8R3W,20260604T085733.000,61.65,Seller
a868d35c-272d-4e57-ae73-e9cbdbb4fa3b,a2bdd3ed-901f-49ba-a847-a40e37870cd1,ACGQA5OX84SG,20260604T160049.000,259.56,Trainee
ce406b6e-efe3-4d98-87ac-00ccee88f463,7ded483a-696f-4a92-9e04-078a27a963d1,ZY5LNFNB,20260604T135029.000,77.83,Cashier
58f566e3-835f-42ea-ae7e-8315bc1c4bfd,9dd1597e-99b5-42e5-8815-148818878852,8AT4MUIZYQ,20260604T104339.000,56.26,Trainee
0b718938-3ecc-4919-81de-e58ea054e10b,35f3cf46-4538-49f9-abd3-1a5c02b6b86a,2N3AXZ3,20260604T185941.000,80.31,Trainee
a868d35c-272d-4e57-ae73-e9cbdbb4fa3b,47b9a612-29d1-46d8-8bf8-e3068aa2cd51,Z9XOH65WF,20260604T181121.000,185.24,Cashier
ed1d2176-81d1-4f7f-8120-239866b57119,989971ee-93c2-4764-ad11-eca2a9ffdb8a,46ICHVNG07C,20260604T193252.000,176.83,Manager
ce406b6e-efe3-4d98-87ac-00ccee88f463,4df5954e-b8b2-4dd0-8b0e-79f7b10986eb,1QNXKN6YCBK,20260604T131539.000,50.42,Cashier
809d7eb3-66cd-4589-a447-22c493d955a5,a352688e-de52-46ca-97f5-f7ac706dd14c,04PKZ02DT4WZ,20260604T093749.000,225.51,Manager
e89f7b31-7256-45cd-9cfd-773eadcf6ca6,4d136e68-f31f-407f-abf0-88ba7fb6a6c8,8E5G1Z9,20260604T103903.000,85.42,Trainee
58fd0d3e-a590-4090-8104-363aeac003db,732ecd18-f207-43ee-ad2a-a00b9375f655,2N6P4Q37,20260604T180214.000,201.44,Manager
a868d35c-272d-4e57-ae73-e9cbdbb4fa3b,0fdbb9a7-0d80-40bf-b9a3-11ea07a1095d,KFE44,20260604T103908.000,14.93,Trainee
74752c03-8ac5-44d6-bfae-82bb7056304d,457a87e3-0373-42d2-add2-0a2266845b65,4G6HM3AS,20260604T120534.000,117.39,Cashier
0c64347f-7789-4cd5-8349-0e099a24b07d,ce53d12d-e265-4bc0-9f66-2bf94cd385d6,WZEFUVQ4,20260604T143301.000,180.93,Manager
7ae13118-81bb-4ac1-afa8-fcc3b9c96e0a,ebbf40b4-05fa-4699-892a-db56abf73fa6,Z15SS5K3H,20260604T154608.000,257.02,Seller
58f566e3-835f-42ea-ae7e-8315bc1c4bfd,89b17c4b-be97-4ccc-8639-7d464f0afd1f,WTC07,20260604T173148.000,268.65,Cashier
809d7eb3-66cd-4589-a447-22c493d955a5,f2c70e36-24af-4303-9836-fb19cf23a64a,Z8X91,20260604T220022.000,59.62,Trainee
58f566e3-835f-42ea-ae7e-8315bc1c4bfd,c59f8ff4-a780-493f-901f-e9d8172864a4,0NSMEM,20260604T110151.000,47.71,Manager
58f566e3-835f-42ea-ae7e-8315bc1c4bfd,c04e08e3-3ba9-4945-878f-091ce89a3399,A1B2S2Y,20260604T180828.000,237.24,Manager
54697b19-da4f-49e7-b931-e74fbee8c0da,1170c39f-09c8-4fbb-b34a-b3b29c25c2d1,51YK2FMF,20260604T095108.000,28.62,Trainee
e89f7b31-7256-45cd-9cfd-773eadcf6ca6,aa84f40f-bb2f-44de-ae5f-5e6965eaf362,E153E22,20260604T162345.000,209.3,Manager
3fa2e9b8-f282-4d09-9b66-994c4effe132,bf07701b-362e-458f-9336-bd79880a4a00,2KNOALNDIWZN,20260604T224805.000,87.13,Seller
e89f7b31-7256-45cd-9cfd-773eadcf6ca6,d3cd9086-5feb-4f4e-8efa-14db6a9223cc,DRMLJW6Q6XZO,20260604T224726.000,45.56,Cashier
7ae13118-81bb-4ac1-afa8-fcc3b9c96e0a,cf4e65d0-d976-42c1-8576-1e43792e1958,A7NY9ACSJM,20260604T102558.000,285.32,Seller
cc453118-028c-4623-86b1-342d5724538f,f07b7f64-a71c-46fe-8840-1c31024ec59a,T12WCM,20260604T175914.000,112.73,Cashier
9b97cd51-786f-4f11-b59d-8628e7c09d3a,142de496-2a2b-4d1e-83c5-861ea7c93a7e,P30WELL,20260604T104214.000,219.56,Cashier
0b718938-3ecc-4919-81de-e58ea054e10b,74a50265-34e2-480e-b3a3-9f20db48a2f9,HW1U76B2C8,20260604T165436.000,84.99,Manager
7ae13118-81bb-4ac1-afa8-fcc3b9c96e0a,a0d2b34a-2591-4031-9c32-2c9b0f9da075,4XJQ0GZ3N,20260604T141459.000,64.8,Cashier
58f566e3-835f-42ea-ae7e-8315bc1c4bfd,2b4b6b31-28b1-4bd2-8a05-3048677032a5,7S1JRQ3HZ,20260604T184313.000,126.44,Cashier
ed1d2176-81d1-4f7f-8120-239866b57119,a5c26a38-801e-4e0e-9f7b-bcb724d5c52e,3HJ8CZ7,20260604T205336.000,215.53,Cashier
58fd0d3e-a590-4090-8104-363aeac003db,20f2ce81-a57e-4b31-b8bd-610e52acbeb4,U8FBD0GSSZ,20260604T151110.000,111.76,Manager
74752c03-8ac5-44d6-bfae-82bb7056304d,61912665-6f39-445b-8b30-8cb79d1e567d,GFJ0OI,20260604T115602.000,131.21,Cashier
0c64347f-7789-4cd5-8349-0e099a24b07d,b5cfff9c-0004-40a6-944f-f83c5ae64bcf,RGKUG,20260604T182652.000,257.38,Manager
ce406b6e-efe3-4d98-87ac-00ccee88f463,6d044d7c-875d-455e-a3d6-a69236ab111f,QE1IFD,20260604T193828.000,214.3,Trainee
54697b19-da4f-49e7-b931-e74fbee8c0da,321c6aff-2a7c-4b03-b183-d0cd04337fc2,UL3H4,20260604T222916.000,217.55,Manager
809d7eb3-66cd-4589-a447-22c493d955a5,4af674db-085b-4c9c-bd65-d3763673ea1d,JOD7S,20260604T104226.000,229.1,Seller
58fd0d3e-a590-4090-8104-363aeac003db,18f05d5f-5734-4145-a9a4-1b8418834a9e,Y6SWWRYMHK,20260604T104315.000,134.93,Trainee
809d7eb3-66cd-4589-a447-22c493d955a5,81290e9e-dcf1-4548-afbf-e1da3afa90a6,YSVMZ1J2PZZ,20260604T172802.000,246.42,Cashier
7ae13118-81bb-4ac1-afa8-fcc3b9c96e0a,d3794c88-b2e5-4c7e-9cda-c4d674ee64ba,4ULPV93IE,20260604T104323.000,122.44,Trainee
619de4ec-97bf-4f7a-a2db-823de12827b3,0887b306-0ff0-4dcb-ae57-54ab2893813f,ZDBI8AFCMBX7,20260604T205705.000,277.76,Trainee
58f566e3-835f-42ea-ae7e-8315bc1c4bfd,7182504f-62f4-49e6-a15b-24d73e054178,53WG0Y2P,20260604T175946.000,215.6,Trainee
0c64347f-7789-4cd5-8349-0e099a24b07d,3f34aeb1-b0f2-4119-916c-2aee7987db9a,BWCR5LI,20260604T110628.000,175.9,Trainee
ce406b6e-efe3-4d98-87ac-00ccee88f463,c6c632a4-1b9c-4c31-a93e-42d105b8a9a9,SP1HKJZTYUTZ,20260604T140258.000,120.65,Seller
619de4ec-97bf-4f7a-a2db-823de12827b3,75057d26-cfed-4bb1-b45e-4eaf26226cbf,CF1ZE85SN,20260604T192415.000,94.89,Trainee
58f566e3-835f-42ea-ae7e-8315bc1c4bfd,9618e7e5-c7d0-4e46-9ab0-07fd55d25d31,LE5EJA2,20260604T113043.000,258.24,Manager
58fd0d3e-a590-4090-8104-363aeac003db,8f1b6dfd-67d9-4778-9006-7694c0ab5e7b,CSOFFHFJMU4P,20260604T132349.000,199.52,Trainee
58f566e3-835f-42ea-ae7e-8315bc1c4bfd,dbe9e47d-a256-490c-b206-8d3bee2f0f2f,AITZ7IZ,20260604T124946.000,40.45,Manager
25a8e238-9418-45ad-91be-696b1680f99c,290049e3-7f41-48dc-8f91-cb0f1f4bba04,WH5B86EDOJ,20260604T201519.000,220.72,Manager
809d7eb3-66cd-4589-a447-22c493d955a5,387431e8-b7ec-4d1e-8b69-3d65c021ab66,HOVTGFU9,20260604T221600.000,218.61,Manager
54697b19-da4f-49e7-b931-e74fbee8c0da,9345a5bc-ec4b-4bb0-98ba-42433373d773,AKXAT5POZX,20260604T095924.000,265.42,Seller
0c64347f-7789-4cd5-8349-0e099a24b07d,afe4ebde-c478-4171-bfd3-f2bd902acdce,20GUBZ1HF,20260604T121749.000,39.33,Manager
e89f7b31-7256-45cd-9cfd-773eadcf6ca6,a7c66952-9c67-4144-8687-35842a6455f1,XJR4BAH8,20260604T085713.000,119.49,Trainee
0c64347f-7789-4cd5-8349-0e099a24b07d,f85c0794-654a-43a9-949f-51cdb934a145,S5E19YT76YHW,20260604T160746.000,9.22,Manager
3fa2e9b8-f282-4d09-9b66-994c4effe132,767019a6-3f61-45db-abc2-ba212370b81e,XGWN89PBCJZ8,20260604T150430.000,218.7,Seller
0b718938-3ecc-4919-81de-e58ea054e10b,2bfd9c24-513f-4b68-8b96-2c7052c8cabe,F90T19,20260604T082121.000,62.24,Trainee
ed1d2176-81d1-4f7f-8120-239866b57119,6497b475-d1c7-42b4-a128-0b81eb3ece0e,FPU8O3YD,20260604T133523.000,92.83,Cashier
58fd0d3e-a590-4090-8104-363aeac003db,fcfd12c0-c0c8-4250-9959-4a2cc420999c,0WB4XQNY0,20260604T171833.000,49.11,Cashier
15f7f26c-bcfe-4a0f-9bab-8238f1b7b4df,afaf6fb9-3de1-456f-b8f1-c5f4cc04ec5a,KM2UW,20260604T094108.000,287.99,Manager
ce406b6e-efe3-4d98-87ac-00ccee88f463,5c9fe94e-17b6-46d0-bbf8-34eb0e2ff115,9MXH8V,20260604T121208.000,146.15,Cashier
3fa2e9b8-f282-4d09-9b66-994c4effe132,9201d7f3-ca7a-4e9b-ab56-6fb2e1b86766,N7QDQT,20260604T083329.000,96.35,Seller
809d7eb3-66cd-4589-a447-22c493d955a5,067161ee-585b-4b5c-9136-bb378a157ae9,9HFYM,20260604T111552.000,185.43,Cashier
58fd0d3e-a590-4090-8104-363aeac003db,d0d473b4-b37e-4c7d-84b1-22248a093783,3LON8PKKH6O,20260604T134958.000,179.73,Manager
ce406b6e-efe3-4d98-87ac-00ccee88f463,73d8405c-5fee-41e9-9bcc-a7a428b967b4,RQUX2,20260604T142124.000,75.77,Trainee
e89f7b31-7256-45cd-9cfd-773eadcf6ca6,f680644e-0ccc-46d6-a162-82d48c5da7ca,GN1HZYSY,20260604T111834.000,173.67,Seller
cc453118-028c-4623-86b1-342d5724538f,66a6fa2a-9c97-4c7e-906a-d36a84c06000,Q1I4J3P10Q3,20260604T110710.000,262.77,Seller
58fd0d3e-a590-4090-8104-363aeac003db,f15bada4-aa98-4ae9-a788-95fae6f7ff52,C42QU,20260604T143932.000,140.24,Trainee
7ae13118-81bb-4ac1-afa8-fcc3b9c96e0a,0dbb35fd-6d19-4853-b0f6-8fb5a49bb9e0,N1HU9AHBAWAZ,20260604T090653.000,104.9,Seller
74752c03-8ac5-44d6-bfae-82bb7056304d,d929a5b3-782e-48e9-a094-2f08ccea6460,L25R9NXZA,20260604T142152.000,32.02,Trainee
e89f7b31-7256-45cd-9cfd-773eadcf6ca6,65cdbe66-013c-4526-bc3f-1d24ac3153f9,H25JAB4LND,20260604T165253.000,68.19,Cashier
58f566e3-835f-42ea-ae7e-8315bc1c4bfd,ae3ee67b-5154-4a90-8243-edfd098a1ec2,YWCL4,20260604T165524.000,62.86,Cashier
9b97cd51-786f-4f11-b59d-8628e7c09d3a,45d3f2c6-b57f-4c9d-b7dc-6260b517fc14,CT19B1T8MR,20260604T164825.000,164.69,Manager
74752c03-8ac5-44d6-bfae-82bb7056304d,6aff11d6-9e65-48e9-9107-dfc96e2a42cc,Y1G17M2VF,20260604T121627.000,81.38,Cashier
e89f7b31-7256-45cd-9cfd-773eadcf6ca6,b2d380da-ee54-4ed7-a2dc-ac87123f30e7,VBAQG4BHZ0Z,20260604T223653.000,257.21,Cashier
619de4ec-97bf-4f7a-a2db-823de12827b3,bd39c53f-9572-4ecf-b5f8-a2728d240b54,UNYDN,20260604T105043.000,264.46,Manager
58fd0d3e-a590-4090-8104-363aeac003db,9bdd0ca3-a06d-4710-ad76-3713a090faaf,WJYV94MDLUP,20260604T201400.000,108.28,Trainee
0c64347f-7789-4cd5-8349-0e099a24b07d,4d8e014c-9cfb-4a6d-bb77-19a927d085cf,WQGWQ550HE0,20260604T114504.000,197.82,Cashier
0c64347f-7789-4cd5-8349-0e099a24b07d,c56409ce-35c3-405f-8ed1-2c40235e8cdd,1UEFLO3BE9,20260604T103545.000,200.69,Cashier
58f566e3-835f-42ea-ae7e-8315bc1c4bfd,d7e38e5e-6bf5-4695-8fc4-360254b18fa1,O557JEW3ISB,20260604T134454.000,54.27,Trainee
cc453118-028c-4623-86b1-342d5724538f,831eb1c8-57ab-471a-9c62-f644aadd78ba,20OF924,20260604T201159.000,200.44,Cashier
0b718938-3ecc-4919-81de-e58ea054e10b,24506cb6-ebf9-4ffd-abab-35f155bd6f76,UMO3VWKPZ,20260604T143254.000,60.85,Seller
3fa2e9b8-f282-4d09-9b66-994c4effe132,7cb90ec6-6593-4696-bae4-4d9895e07d47,CDPQOLVVE9,20260604T195520.000,225.37,Cashier
809d7eb3-66cd-4589-a447-22c493d955a5,3b3d76fa-e212-4bc7-8e2d-b5f5eb7d1e49,KFNFCHIQ,20260604T190402.000,33.93,Cashier
0b718938-3ecc-4919-81de-e58ea054e10b,10f3c03b-1427-4f2d-a11b-02bdb3f7f40e,2WMRIWPKY9F,20260604T091300.000,43.94,Seller
0b718938-3ecc-4919-81de-e58ea054e10b,028cb364-9e79-4a19-935c-4a2c271b85fb,EY8GUIA4X676,20260604T143422.000,37.56,Manager
ed1d2176-81d1-4f7f-8120-239866b57119,9d015ec5-bc16-49c8-858a-5fd56a487d64,875BB,20260604T170852.000,104.83,Cashier
0c64347f-7789-4cd5-8349-0e099a24b07d,e40488b6-41c5-46ca-b514-cfe4a57b1e44,QJDIA5K,20260604T203351.000,196.21,Manager
0c64347f-7789-4cd5-8349-0e099a24b07d,c1623b27-09ba-4aaf-94f2-303d76dab3ab,TOX9BTG,20260604T194548.000,292.35,Trainee
cc453118-028c-4623-86b1-342d5724538f,afb799b7-812e-4e25-ab6f-527ba2e24c49,O7O4RF3Y1A6A,20260604T114233.000,101.03,Seller
809d7eb3-66cd-4589-a447-22c493d955a5,3d1941ec-efe6-4d56-9bba-6482c746c309,HI8P9KYXQT,20260604T093143.000,39.36,Cashier
809d7eb3-66cd-4589-a447-22c493d955a5,4d8a8d93-4880-4b0a-bb2f-5cde1fb08372,47AIJ22THI4B,20260604T153922.000,89.43,Seller
cc453118-028c-4623-86b1-342d5724538f,f2a175fa-e9de-4ab1-adab-890262079a59,DC0SU,20260604T131730.000,48.89,Cashier
619de4ec-97bf-4f7a-a2db-823de12827b3,e4a34b9d-751e-469f-b764-b5d12def5658,2G7MXECZ,20260604T141833.000,215.73,Trainee
ce406b6e-efe3-4d98-87ac-00ccee88f463,99de2d81-743a-4c19-88df-54088bbcfa30,HGWA4EN,20260604T091151.000,201.02,Seller
58f566e3-835f-42ea-ae7e-8315bc1c4bfd,52216f02-3ff3-4065-8352-55962952b794,APH73,20260604T164642.000,103.28,Trainee
58f566e3-835f-42ea-ae7e-8315bc1c4bfd,c1944867-95a2-4388-9462-6cfcae1c7edb,ZRWWZOYQ7K,20260604T183437.000,153.98,Seller
54697b19-da4f-49e7-b931-e74fbee8c0da,db0bd256-2568-4acf-b957-77406118df47,I82SROO,20260604T193139.000,83.9,Trainee
58fd0d3e-a590-4090-8104-363aeac003db,15326a8e-d8ed-4d9e-a9b3-d9f5e38e7b56,P9IBLG,20260604T130921.000,9.76,Seller
7ae13118-81bb-4ac1-afa8-fcc3b9c96e0a,fb66ff6e-5acc-46a4-9ef8-ea7ea85712a6,K0NBJVZJ,20260604T154417.000,278.99,Cashier
58f566e3-835f-42ea-ae7e-8315bc1c4bfd,d5ad6568-1720-41c9-8e02-4b701f3d62f0,OX6MLDXL,20260604T183732.000,161.89,Cashier
e89f7b31-7256-45cd-9cfd-773eadcf6ca6,8b05d696-0f54-48ee-a369-e1237d9a2620,VWNOH4,20260604T223725.000,243.54,Cashier
9b97cd51-786f-4f11-b59d-8628e7c09d3a,344aebbf-fecd-48b8-9ad8-5db95a64a4d2,0N8FKV49X,20260604T110046.000,296.76,Trainee
0c64347f-7789-4cd5-8349-0e099a24b07d,5720a7fe-aeb0-41a1-9595-fafbbc8d4c07,JI0ZIJKL5,20260604T105646.000,203.22,Trainee
25a8e238-9418-45ad-91be-696b1680f99c,7e53cd5b-c9a3-477b-a0a5-c2c0a47ffae0,CI6SF9TX,20260604T135113.000,45.36,Cashier
619de4ec-97bf-4f7a-a2db-823de12827b3,4d8bf9f2-8a55-4be6-8504-fef35183eb05,UCC1X2,20260604T151329.000,211.8,Seller
58f566e3-835f-42ea-ae7e-8315bc1c4bfd,65b7713f-c232-4633-b4b9-200379aa482f,EU40MU,20260604T111900.000,13.22,Cashier
809d7eb3-66cd-4589-a447-22c493d955a5,2c7c5a2c-0d18-4bf9-b6f1-83faf5db40c6,4H5DBVJQUP,20260604T192228.000,217.11,Cashier
0b718938-3ecc-4919-81de-e58ea054e10b,58fd6b31-ee88-4950-a6e0-bb11c873fcb3,EW15O,20260604T145339.000,106.0,Trainee
a868d35c-272d-4e57-ae73-e9cbdbb4fa3b,a8dc196d-447f-4028-a451-8dce697eaa10,038I5V,20260604T102858.000,98.06,Manager
3fa2e9b8-f282-4d09-9b66-994c4effe132,2ff3cc98-74f8-4541-b08e-57f53af33833,SE3MPGN8P,20260604T090057.000,83.86,Trainee
e89f7b31-7256-45cd-9cfd-773eadcf6ca6,c1cbf373-ebb7-4918-ad8e-178822a1992b,9IAJ1,20260604T145616.000,284.09,Seller
0b718938-3ecc-4919-81de-e58ea054e10b,c1878e37-bdb1-4244-b27f-5d7887355f75,4O6R2L,20260604T132533.000,63.61,Trainee
ce406b6e-efe3-4d98-87ac-00ccee88f463,19566b4b-df0a-4596-9b90-b1c26618cda6,8EAFHL,20260604T165711.000,222.7,Seller
0b718938-3ecc-4919-81de-e58ea054e10b,f19ee13d-1fa9-4972-83df-cbd066eb4bb9,57GZHBB3IK,20260604T164513.000,67.31,Trainee
e89f7b31-7256-45cd-9cfd-773eadcf6ca6,4d20585b-3585-4865-af1c-f5c3859c2b6a,4VD5ZONYN,20260604T180814.000,30.76,Manager
54697b19-da4f-49e7-b931-e74fbee8c0da,805f0afa-3429-436a-a54a-7feb2a1432bd,GU4IBMOHC3WW,20260604T125304.000,159.13,Manager
58f566e3-835f-42ea-ae7e-8315bc1c4bfd,a224fb28-1ce8-4342-a329-331fd7da0752,ZID1BE6XB6,20260604T205438.000,205.33,Manager
e89f7b31-7256-45cd-9cfd-773eadcf6ca6,b26408cf-b118-4e94-b0e8-3805a8167afa,FQV3M1,20260604T180359.000,144.94,Trainee
25a8e238-9418-45ad-91be-696b1680f99c,82446d8f-29d9-4432-988f-624a885dc91a,I0TUUF,20260604T132834.000,132.02,Cashier
