store_token,transaction_id,receipt_token,transaction_time,amount,user_role
a7405bfe-a0c2-43a3-b36b-6170fea28228,c6397b66-27bf-4223-8392-5af0095e1ee0,LM5AM797H7M,20260602T094035.000,240.72,Cashier
7913dd81-75e1-4a67-8303-b8f251a41d90,bdcea91f-528f-4527-a649-046b67d37d64,KWKUDH,20260602T190001.000,80.03,Seller
8ec2f983-bfad-42f6-9896-b54a28226f41,1f62f5e5-0329-489d-b833-ab9201c6840e,NXP44,20260602T193708.000,282.51,Seller
adf6ca3f-39fa-4fe8-a13a-fea55218ad3a,13f89bce-e4dc-44fb-ae63-4e03eb4f82fc,MMEKYM,20260602T145953.000,204.19,Seller
206001c8-c28b-48f9-a409-9e7536ea17e7,69cee6ce-6d5f-438e-87af-56b4b6c5a215,P4YEUMHT,20260602T183231.000,207.73,Manager
f88c9fcc-a2fe-467f-afb3-fbd24a5c6e8f,8aed32bf-7ab2-4dbd-a7d2-b7af98f87f55,Y0P3RY3X,20260602T201738.000,114.15,Cashier
f5e4cde1-7438-471c-a77c-16510f82d215,6ed6030e-a182-419b-b91e-d1c54904a261,CM68TJZA,20260602T124525.000,110.55,Cashier
f88c9fcc-a2fe-467f-afb3-fbd24a5c6e8f,57dbf7ea-80aa-410b-aaf1-86f3547bea9c,KISSJVOH,20260602T123107.000,281.21,Manager
0a9b8920-7ef3-4b8d-bc3e-265fd8b51129,0af96628-9484-4f93-9b93-7f266b2e2843,NVAB6U,20260602T114553.000,256.69,Trainee
6434064d-dd58-4a3c-a8f8-ef905f51b825,c40916c0-1577-4a67-bdd0-db024472766c,JYJ44AOZ,20260602T221118.000,94.15,Trainee
6434064d-dd58-4a3c-a8f8-ef905f51b825,390a3439-37b9-4d09-9a6d-35193a9c1ccb,089H05,20260602T155859.000,193.48,Manager
206001c8-c28b-48f9-a409-9e7536ea17e7,6b0edf31-d3a4-4a47-bb09-1c961c44af24,QPX52,20260602T190419.000,291.69,Manager
7913dd81-75e1-4a67-8303-b8f251a41d90,b12b3d01-5984-449a-91ab-bb78ff3c6b57,UNB9J,20260602T092142.000,274.13,Seller
b0d6fb46-4656-48be-8678-fe61c8b1b931,15ef0d7f-5d22-4050-b571-cfdf98ce28f5,HWGBI6GB3PYG,20260602T091015.000,122.88,Seller
d40e7a42-0e28-4c77-b654-e01ccdff60a8,386eb4e5-267c-4706-a83e-37b67ef7f7a7,8M2084XT8OPY,20260602T092416.000,96.07,Cashier
0b811f15-3d98-4f9c-ba07-1505617c47d5,de5f8219-c3cf-46d7-9e99-4a57f3044dba,0TNFBCUYKGZ,20260602T083642.000,171.75,Trainee
83af0909-89ac-466b-9adf-f3f4eca03563,6d0ce647-ce42-4bb7-8ce9-1584581c840a,AE3VR,20260602T165726.000,27.67,Cashier
d477c298-0360-40d8-9878-07326b8961cb,00849740-d501-430e-941b-c2b36a764f70,MYKF4BBW,20260602T095626.000,291.39,Seller
7913dd81-75e1-4a67-8303-b8f251a41d90,ecbb22ea-b18f-4aae-bd91-43b652acb647,5I7DMDII0X,20260602T131238.000,111.42,Manager
83af0909-89ac-466b-9adf-f3f4eca03563,efbd53f5-1c97-4b6c-96bb-c005ec57a188,37KH6O,20260602T115136.000,167.08,Seller
206001c8-c28b-48f9-a409-9e7536ea17e7,75a992e9-6a59-4c3f-9ae7-873e05db36da,5AMPXN8YCF,20260602T170827.000,107.71,Trainee
0b811f15-3d98-4f9c-ba07-1505617c47d5,6a32a02b-8552-4725-ac20-3fab49f9061a,6QMPTC,20260602T172803.000,178.31,Seller
d828c12d-6a9b-4d42-8673-523d4bf4e9a7,6923b44f-a760-4bd0-954d-e0903c25e064,FJMDOAWYV,20260602T113701.000,41.96,Cashier
a3feebda-96b6-4da1-a8e6-637fea947c87,a255ed9b-55b4-47ab-9bcc-8fd15fb28c1d,OROXQU93V27,20260602T084356.000,146.85,Manager
a7405bfe-a0c2-43a3-b36b-6170fea28228,24bcf97f-fc34-467f-aa49-7d218ec5003c,2II4DLK,20260602T140426.000,279.07,Cashier
f5e4cde1-7438-471c-a77c-16510f82d215,2169ed18-873c-4a03-9d26-d7a57af49d59,A4JX347NV,20260602T171514.000,270.72,Seller
adf6ca3f-39fa-4fe8-a13a-fea55218ad3a,d58413cc-e055-42c7-b0ad-46d30a7f22a8,372O2Y,20260602T182024.000,207.99,Manager
d40e7a42-0e28-4c77-b654-e01ccdff60a8,d515d9a0-6d3e-461d-adc1-e93af3cd09ed,SS6BE0U,20260602T152824.000,285.64,Manager
0a9b8920-7ef3-4b8d-bc3e-265fd8b51129,0fd1de8f-e60b-400e-b920-2a675fb43506,G3QDN31FE,20260602T192234.000,151.16,Trainee
9e771243-eecd-4be9-8bbe-b28bbeb96101,c73f8b11-4524-4231-aa1b-8c8aeefb274c,BY6363G,20260602T180132.000,13.86,Manager
6434064d-dd58-4a3c-a8f8-ef905f51b825,e2ba8cbf-72f5-4f49-bf4f-c1d7fc4026c2,94VA9IJE69,20260602T194153.000,47.23,Trainee
a3feebda-96b6-4da1-a8e6-637fea947c87,344991c6-7e93-443c-90d1-5bb5368748d9,C05Q2DP,20260602T175537.000,192.2,Cashier
a7405bfe-a0c2-43a3-b36b-6170fea28228,0e1cbbb5-59bc-4c98-bf2b-42cf5e10361d,BG7GBHW31,20260602T184836.000,95.07,Trainee
7d0d92dc-950a-47d6-98a0-7ece5667ddb4,0b8cf042-22a6-4ae6-8867-c1ee1812315b,W0TR6EF2XDQS,20260602T115824.000,216.73,Trainee
8ec2f983-bfad-42f6-9896-b54a28226f41,01b896d1-7b64-4f06-94de-504d45d3a26e,MAVUSQL1,20260602T081528.000,103.69,Trainee
d477c298-0360-40d8-9878-07326b8961cb,3b930bb9-3d22-4b4f-83a7-3d1734eb3e42,8KDUQSX8BGR8,20260602T185121.000,17.91,Seller
adf6ca3f-39fa-4fe8-a13a-fea55218ad3a,4932e1bd-f40a-4b92-8e3f-d5e2ffd7a9c8,IZZ8HC4,20260602T132420.000,22.54,Manager
6434064d-dd58-4a3c-a8f8-ef905f51b825,f90880d2-39b4-49a7-a7f0-c45b64c01ce8,XV22P,20260602T173827.000,237.86,Manager
d477c298-0360-40d8-9878-07326b8961cb,f3374adc-2a4d-40a4-912f-653990501bc7,VTQ4EPCUU,20260602T211756.000,74.6,Manager
7d0d92dc-950a-47d6-98a0-7ece5667ddb4,8813b01f-a72b-40a8-ac14-5f86a9c9dc00,FPK49M4D,20260602T134407.000,271.11,Manager
d477c298-0360-40d8-9878-07326b8961cb,56a24c83-e47d-4e96-b168-7284d6e5ece6,T2O4L,20260602T081336.000,105.73,Seller
7913dd81-75e1-4a67-8303-b8f251a41d90,d3551f55-e96d-4826-ae14-552d15c20e67,RI3R5K,20260602T215038.000,156.38,Manager
d477c298-0360-40d8-9878-07326b8961cb,55406004-5002-404b-9767-de4e13c1705b,75DMIVR71,20260602T165519.000,225.33,Manager
6434064d-dd58-4a3c-a8f8-ef905f51b825,05d5d291-0ccb-4687-9e43-d195c09e9357,P62TQY5,20260602T174532.000,97.74,Cashier
0b811f15-3d98-4f9c-ba07-1505617c47d5,071a9cc4-d852-4a19-90af-c20444375cd7,BPFK5T0Z,20260602T163459.000,99.72,Seller
0b811f15-3d98-4f9c-ba07-1505617c47d5,4133a2b3-e12f-494d-82b3-fe73c938d80a,1RUPKUCP,20260602T210159.000,185.57,Cashier
f88c9fcc-a2fe-467f-afb3-fbd24a5c6e8f,a6c7b95c-3ab3-4613-97ee-6ae3b14a4993,HLO71GB1E,20260602T131657.000,35.6,Trainee
0a9b8920-7ef3-4b8d-bc3e-265fd8b51129,41b545a6-ec6f-4fdd-8512-1207d4eb1028,X2F6HGZ,20260602T193235.000,288.43,Seller
7d0d92dc-950a-47d6-98a0-7ece5667ddb4,c60bd403-8cfa-4f20-b393-eb4224e3dcd0,D147LFH,20260602T113453.000,212.07,Cashier
7d0d92dc-950a-47d6-98a0-7ece5667ddb4,0ab9874a-38c8-47c4-ac67-1636838e19bd,GVXK2F,20260602T102920.000,287.41,Manager
f88c9fcc-a2fe-467f-afb3-fbd24a5c6e8f,0d5a765e-cd64-4fde-997f-949417201fbb,NJ8EXD3R,20260602T172459.000,22.75,Cashier
206001c8-c28b-48f9-a409-9e7536ea17e7,5a9612a1-4cf2-48d2-ae50-0fcaf7c475e6,ID3VMXEWZV9,20260602T135102.000,43.88,Manager
d828c12d-6a9b-4d42-8673-523d4bf4e9a7,0a48e50c-5995-454d-a984-0f74efe1ca96,9GCJI0FEO,20260602T090222.000,25.8,Trainee
a7405bfe-a0c2-43a3-b36b-6170fea28228,d54afdf4-3d2c-448e-b1de-d279ddce990c,RDTK9ZBM,20260602T223321.000,174.56,Seller
83af0909-89ac-466b-9adf-f3f4eca03563,a25ba174-3ca7-4e82-8ff8-96f19f57a5d9,ECKB1EN0VDVK,20260602T110443.000,299.7,Seller
83af0909-89ac-466b-9adf-f3f4eca03563,62fc4efe-bab5-4229-9280-208c77111f66,9X0EMH,20260602T152917.000,130.44,Manager
206001c8-c28b-48f9-a409-9e7536ea17e7,024c1c24-d3d1-44ce-b803-5779ae65b0f5,G5M2M3DV,20260602T144436.000,43.87,Trainee
d828c12d-6a9b-4d42-8673-523d4bf4e9a7,0846b144-ed0b-4d49-b102-0163bb0204c9,BYIXG5KM,20260602T104925.000,180.38,Seller
d477c298-0360-40d8-9878-07326b8961cb,5d71cec7-59cf-43d6-92e4-830c0ceb0b50,2JT6NZO7XJ3,20260602T094401.000,78.77,Manager
a3feebda-96b6-4da1-a8e6-637fea947c87,bf83e0e5-a8a0-48f0-9f6c-86fff9f6f1a3,SNJ7VTRHTH,20260602T082442.000,228.54,Seller
7d0d92dc-950a-47d6-98a0-7ece5667ddb4,2705d17e-552d-4907-99fd-5fdb742d21ee,K9Z39J,20260602T154934.000,128.22,Trainee
a7405bfe-a0c2-43a3-b36b-6170fea28228,fd24f5cd-2f82-45e5-8c2e-157a0fb1ed4c,3EUPAUUIEG,20260602T105244.000,153.65,Cashier
b0d6fb46-4656-48be-8678-fe61c8b1b931,50bd9a38-b82b-45d7-bc24-6236bcb7fbb2,JN7HW,20260602T130300.000,66.85,Manager
206001c8-c28b-48f9-a409-9e7536ea17e7,fcc8b143-99d1-4a4f-8804-644c658b5a57,58087,20260602T154202.000,122.14,Manager
0a9b8920-7ef3-4b8d-bc3e-265fd8b51129,3efe51c4-29a3-4924-a8cb-295fe36ef1be,8LMDAYIUH4Y,20260602T145747.000,271.03,Cashier
d828c12d-6a9b-4d42-8673-523d4bf4e9a7,8b43a767-0f95-442b-832e-075f58321e81,FYAO50ZYHJ,20260602T131904.000,70.58,Manager
a3feebda-96b6-4da1-a8e6-637fea947c87,9296c45a-40be-4697-8f2d-1c765cd3e15e,GI9AFU6,20260602T103321.000,274.17,Trainee
f5e4cde1-7438-471c-a77c-16510f82d215,4aa70b75-f601-4964-9467-142bca0a7c46,4XHLDBMT,20260602T153329.000,187.87,Seller
adf6ca3f-39fa-4fe8-a13a-fea55218ad3a,9f6a5204-a99e-4610-b4a1-490292c5a5b9,N9V2LSALCQ,20260602T193737.000,152.35,Cashier
9e771243-eecd-4be9-8bbe-b28bbeb96101,f683761c-1b5b-4973-9d44-871b6782f645,OT0KU4X,20260602T203528.000,26.81,Trainee
206001c8-c28b-48f9-a409-9e7536ea17e7,17b998c1-fd05-40d9-a3a8-dca6302c4577,VN3M37P,20260602T200512.000,136.6,Seller
d477c298-0360-40d8-9878-07326b8961cb,a4e5e85a-a107-485a-9a60-7f3633ff8a81,IS8GS8KFCC34,20260602T142730.000,185.18,Cashier
a3feebda-96b6-4da1-a8e6-637fea947c87,e65d9f84-6b91-4fb2-b07b-40dcc3684f61,93YVEVAXK5,20260602T134819.000,256.51,Manager
f88c9fcc-a2fe-467f-afb3-fbd24a5c6e8f,e218edb5-c7d2-427a-a693-c22d5e4fffec,5AFIZ0ZQ,20260602T194406.000,211.43,Cashier
0a9b8920-7ef3-4b8d-bc3e-265fd8b51129,07a29053-e928-486e-be90-c81bfe35a643,85IUWF8GT7K,20260602T153812.000,8.93,Seller
f88c9fcc-a2fe-467f-afb3-fbd24a5c6e8f,1dc9e844-3507-46f4-bf71-c28ec05b9603,ZE3L8XTD7CP,20260602T212338.000,213.57,Trainee
7d0d92dc-950a-47d6-98a0-7ece5667ddb4,2b615790-806f-46cb-9be4-c1b78d41f877,7ZQYDLEX,20260602T211359.000,198.76,Trainee
adf6ca3f-39fa-4fe8-a13a-fea55218ad3a,6b60e1ca-4846-4f9d-9dd6-edda99bcd56d,4B7QKX9K56,20260602T091312.000,274.47,Seller
d477c298-0360-40d8-9878-07326b8961cb,fa640584-cb4a-4222-9d5c-3b730ffd66f2,18HGD,20260602T095936.000,293.45,Trainee
d477c298-0360-40d8-9878-07326b8961cb,ff9ea712-9837-437a-bd7c-9ce13d0a473b,JR2ZC6,20260602T184818.000,179.78,Seller
83af0909-89ac-466b-9adf-f3f4eca03563,3eb42dd3-37f7-4a4a-977c-7e9e7b77fbce,Y56I6,20260602T094140.000,286.87,Trainee
d477c298-0360-40d8-9878-07326b8961cb,e188b0c9-5394-4b92-9479-747d8634632e,5F4JZ21HBQ6,20260602T110245.000,76.36,Seller
f88c9fcc-a2fe-467f-afb3-fbd24a5c6e8f,6b2830c3-1363-4b0e-843c-d070d2aacf58,JK74HGLY5,20260602T104910.000,216.1,Cashier
d828c12d-6a9b-4d42-8673-523d4bf4e9a7,49e748dd-025f-45b8-9fde-61af35f43461,3DOV2ID,20260602T132140.000,10.54,Seller
8ec2f983-bfad-42f6-9896-b54a28226f41,922b0a8b-61f2-4dfc-acee-08ddfca73962,IPA3OMNDND,20260602T085710.000,13.82,Seller
0b811f15-3d98-4f9c-ba07-1505617c47d5,c3edc566-d599-41af-8401-028cd633adec,OOA6KQK,20260602T103457.000,49.68,Manager
adf6ca3f-39fa-4fe8-a13a-fea55218ad3a,33cebf15-448a-46cd-850a-712d998f8cf8,OV2PKPR,20260602T084819.000,225.44,Trainee
83af0909-89ac-466b-9adf-f3f4eca03563,05fcfb25-5593-4c1d-81bf-1536947a4077,N3QAFYS,20260602T130034.000,195.04,Seller
83af0909-89ac-466b-9adf-f3f4eca03563,a61ddf87-4da7-4b85-a0b2-3ce2667b3fe0,RLIMTPQ,20260602T154609.000,150.65,Seller
a3feebda-96b6-4da1-a8e6-637fea947c87,d17e2c0a-bd90-446b-83fc-77df06bd51ca,ES46OHL5EVGX,20260602T132855.000,102.85,Manager
83af0909-89ac-466b-9adf-f3f4eca03563,e24b0b4e-eac9-4810-bfd1-c6c1bfd74fc6,25P54,20260602T083001.000,202.25,Seller
0a9b8920-7ef3-4b8d-bc3e-265fd8b51129,1645190a-0694-4936-a2bd-6a431c98e3b9,VBDHDTUN,20260602T142009.000,207.6,Trainee
d828c12d-6a9b-4d42-8673-523d4bf4e9a7,11d0b3d4-3080-4cd7-9d61-568d4de6e160,4OZYQ0,20260602T205753.000,89.7,Cashier
83af0909-89ac-466b-9adf-f3f4eca03563,ae88e1e7-2f44-43ff-a3f7-d126cf5bccd4,IXPTOUBMQ4,20260602T142806.000,109.46,Manager
d40e7a42-0e28-4c77-b654-e01ccdff60a8,95882dd0-2ef1-40de-a675-cc4a0809e45e,1L7DP95LG9O9,20260602T125814.000,177.25,Cashier
0a9b8920-7ef3-4b8d-bc3e-265fd8b51129,debb3524-c6f5-4f45-b5f9-48577d6d5d64,S4QC78P,20260602T095837.000,82.52,Seller
8ec2f983-bfad-42f6-9896-b54a28226f41,d66d14e3-b47a-4d81-85c3-a1c718cf2fc3,6581NLI6,20260602T100109.000,89.37,Trainee
a3feebda-96b6-4da1-a8e6-637fea947c87,9cee7470-cd10-4571-b4b4-c925cac089a3,8R20M,20260602T211956.000,208.42,Seller
7d0d92dc-950a-47d6-98a0-7ece5667ddb4,9e490d3b-64f6-46a7-b7e7-417adb2a0db0,LQCOWBK4S3Y9,20260602T172255.000,276.3,Cashier
7d0d92dc-950a-47d6-98a0-7ece5667ddb4,ed1355da-505a-4c4c-8f97-dd7afd7001a8,W3FYPFCNV,20260602T203105.000,297.41,Manager
206001c8-c28b-48f9-a409-9e7536ea17e7,49c9bcce-17ed-4c91-bf01-faea367abc6d,I48UDBC4VJ,20260602T122347.000,101.29,Manager
9e771243-eecd-4be9-8bbe-b28bbeb96101,bbd18422-4e7c-4a08-9399-edebf0751f9e,A8YMM6JM,20260602T115734.000,299.11,Manager
d477c298-0360-40d8-9878-07326b8961cb,8a5aed22-15c9-4b2b-9817-5969dfe1fecf,RI37MZLOCFXM,20260602T110848.000,122.27,Trainee
9e771243-eecd-4be9-8bbe-b28bbeb96101,c5e5718e-fe52-4a0e-8315-cf1e0758aa49,Z20ZS,20260602T183417.000,66.5,Cashier
8ec2f983-bfad-42f6-9896-b54a28226f41,3fd86f3e-11e9-43fd-adea-fb5b49f84b42,7SSET,20260602T094240.000,73.49,Cashier
f5e4cde1-7438-471c-a77c-16510f82d215,f299e03f-cb39-47ff-883d-bfa39bda6f17,J6ISFSVC,20260602T180705.000,236.03,Cashier
7d0d92dc-950a-47d6-98a0-7ece5667ddb4,cd818020-2e73-480a-b18e-e086700678be,P1645R4BBSV,20260602T083921.000,72.86,Seller
7d0d92dc-950a-47d6-98a0-7ece5667ddb4,a484c98e-05ed-43ef-a3d9-62ced8fbf8b8,2KMFZ0T21,20260602T104027.000,245.83,Seller
f88c9fcc-a2fe-467f-afb3-fbd24a5c6e8f,e660ce2d-fba5-4e1b-bfa2-9bf909e7c1b6,3P3L15PY7B,20260602T200340.000,222.11,Cashier
0b811f15-3d98-4f9c-ba07-1505617c47d5,d92697fd-a6de-4157-aabc-dc925f99878a,PH70TM,20260602T202437.000,38.45,Manager
adf6ca3f-39fa-4fe8-a13a-fea55218ad3a,8d750bc1-9085-41cc-b495-45aa8fc4105b,IOOF77N,20260602T180251.000,75.66,Manager
a7405bfe-a0c2-43a3-b36b-6170fea28228,6789f25b-7d1f-4f4d-8fa5-7f3df6fe08a1,A1O3M6691M8,20260602T181034.000,230.61,Manager
f5e4cde1-7438-471c-a77c-16510f82d215,297eda9f-99c2-452d-b47d-a6b655403892,PT11C,20260602T180436.000,260.74,Manager
a7405bfe-a0c2-43a3-b36b-6170fea28228,deb46492-744c-4bb0-a01a-4a493851d762,88UX9Y,20260602T101617.000,270.49,Seller
b0d6fb46-4656-48be-8678-fe61c8b1b931,719df6f7-3b09-4e41-be08-bd75ddc51b6c,IK6SF2,20260602T080245.000,168.91,Cashier
d828c12d-6a9b-4d42-8673-523d4bf4e9a7,c5855cdc-1d3b-42e4-afcb-9f091e2b0f99,MGJ1HT88D4,20260602T113043.000,281.57,Trainee
f5e4cde1-7438-471c-a77c-16510f82d215,7cc33ee3-cb1e-4db8-8206-5c56190d8abe,ORHIPL4VYJ5,20260602T152558.000,135.53,Manager
83af0909-89ac-466b-9adf-f3f4eca03563,17eb8ad8-96d3-4906-8c48-f4bc7ffabe10,5T5IH7QMU9ZN,20260602T225959.000,40.21,Cashier
0a9b8920-7ef3-4b8d-bc3e-265fd8b51129,57ad8fae-06e8-49d7-89ad-e2153a79d6e6,4JNFLEJQ,20260602T080319.000,259.26,Trainee
d477c298-0360-40d8-9878-07326b8961cb,714830dd-7ef3-4daa-8c7d-4210f3d0b850,QA3A4L3TXS,20260602T161821.000,207.06,Cashier
9e771243-eecd-4be9-8bbe-b28bbeb96101,5d321d96-f6be-4f3b-96b6-595a371db9af,7R2T3DITQT8O,20260602T125504.000,265.4,Trainee
d477c298-0360-40d8-9878-07326b8961cb,5daed404-0268-4d32-8b15-1690a4853a61,KZKBX,20260602T155628.000,128.15,Manager
b0d6fb46-4656-48be-8678-fe61c8b1b931,168e2505-44e1-44b0-9d70-6db8bd3b5c2d,BWG2S69H63V,20260602T225915.000,138.57,Cashier
d828c12d-6a9b-4d42-8673-523d4bf4e9a7,1d5560a3-3ac2-45c4-a0c7-47dc290d1471,2MNMDBHSHFRK,20260602T125522.000,158.01,Seller
b0d6fb46-4656-48be-8678-fe61c8b1b931,12005b5f-9aea-4a41-8bd0-c697feab8993,KSJV9DQV,20260602T125201.000,101.24,Manager
d828c12d-6a9b-4d42-8673-523d4bf4e9a7,edb8dac5-fd81-472f-81e6-d083668860b8,WLLKO,20260602T132804.000,267.8,Manager
9e771243-eecd-4be9-8bbe-b28bbeb96101,02f5ec02-c15f-4727-91ff-19e93fedb5a1,DM7XTVX,20260602T085040.000,243.55,Trainee
d477c298-0360-40d8-9878-07326b8961cb,79929c10-09f5-4cca-ba3f-2d751b39cbf9,10KO5K6HT65Q,20260602T223806.000,115.56,Cashier
206001c8-c28b-48f9-a409-9e7536ea17e7,e681902a-14a9-4760-8862-ad127b44f4a0,YCKVW1,20260602T180321.000,97.42,Cashier
d828c12d-6a9b-4d42-8673-523d4bf4e9a7,bd94d155-7734-41b3-960d-5933922abeca,8FN6G1BGB,20260602T131238.000,181.92,Trainee
8ec2f983-bfad-42f6-9896-b54a28226f41,ae5e82a9-21b8-4761-a902-5c9bb2f0ff3b,GMO3SW,20260602T171043.000,103.01,Manager
0b811f15-3d98-4f9c-ba07-1505617c47d5,44042db9-9269-47f9-ae1d-a9ca7ffe04ce,FA27RALP,20260602T212654.000,219.35,Trainee
b0d6fb46-4656-48be-8678-fe61c8b1b931,469dcb65-7409-4e21-a424-2bdf1317e4f5,D5F8FO,20260602T175049.000,287.23,Seller
8ec2f983-bfad-42f6-9896-b54a28226f41,2b4b0bcc-7769-487e-acc6-adb31d5e0406,BXS6CG,20260602T163455.000,184.99,Cashier
6434064d-dd58-4a3c-a8f8-ef905f51b825,0347fad2-30ac-4256-81c2-78f3d2c99b1d,1YHJ7V,20260602T113401.000,235.9,Cashier
0b811f15-3d98-4f9c-ba07-1505617c47d5,ea145397-e5e7-46ae-bdd8-4de49e5bfe5f,MCHVUR6D,20260602T112930.000,85.99,Manager
b0d6fb46-4656-48be-8678-fe61c8b1b931,fe1bad34-324e-4dde-b3fb-4c5b472ffdb4,M26LUK,20260602T184056.000,286.17,Cashier
f88c9fcc-a2fe-467f-afb3-fbd24a5c6e8f,9501c2f3-96b4-4a35-bac1-28bf3c08c19a,XZQ8IG750J1,20260602T091242.000,268.98,Trainee
0b811f15-3d98-4f9c-ba07-1505617c47d5,d162b158-48db-437c-9269-1565d0b2ad90,VGZ0QCAJ6T7O,20260602T200109.000,195.29,Cashier
f88c9fcc-a2fe-467f-afb3-fbd24a5c6e8f,69f42762-a207-41a1-aa69-9a78d22178d5,C0ZA0,20260602T191355.000,204.55,Trainee
0b811f15-3d98-4f9c-ba07-1505617c47d5,f678a2b6-a7c9-43d3-bcef-93e5e25a44da,75U8XQ05W29J,20260602T191217.000,212.71,Seller
0a9b8920-7ef3-4b8d-bc3e-265fd8b51129,6746cb1d-f175-482e-9b49-e281d2716c04,QA6IR,20260602T142359.000,258.07,Seller
a7405bfe-a0c2-43a3-b36b-6170fea28228,b4da012f-8e40-426f-b62d-e28471e871b1,LC52PJHKVYBI,20260602T215358.000,278.66,Manager
adf6ca3f-39fa-4fe8-a13a-fea55218ad3a,6ca8e617-6014-4004-bb6f-052c8f60bc40,PP3W9JRDSIF,20260602T120324.000,113.68,Cashier
d477c298-0360-40d8-9878-07326b8961cb,39717a49-c2e3-43cc-80df-94fdea2cfaf3,V2BX5CMPZM,20260602T153319.000,39.99,Manager
d40e7a42-0e28-4c77-b654-e01ccdff60a8,4cf5ca94-d141-4a82-ad3d-bb2efd208a74,RRVHGWGX,20260602T144605.000,89.28,Trainee
adf6ca3f-39fa-4fe8-a13a-fea55218ad3a,1601fbba-e731-481e-8b89-d88b3b2e4f94,DFZ903R,20260602T165722.000,38.87,Manager
0b811f15-3d98-4f9c-ba07-1505617c47d5,c31237af-1622-41f6-b266-ee1978aaae38,GPT1Y0QK1,20260602T114320.000,284.04,Trainee
f88c9fcc-a2fe-467f-afb3-fbd24a5c6e8f,0e53c845-09e0-4f44-8c8e-0fb70999f422,WMKCJB2I,20260602T145803.000,227.01,Trainee
